Date,VALE3.SA,KEPL3.SA,VULC3.SA,LEVE3.SA,GGBR4.SA,LREN3.SA,ALSO3.SA,DIRR3.SA,MILS3.SA,RANI3.SA,CSUD3.SA,CLSC4.SA,CMIG4.SA,ITSA4.SA,BBAS3.SA,TASA4.SA,SLCE3.SA,B3SA3.SA,PETR4.SA,SUZB3.SA,KLBN4.SA,BOVA11.SA
2012-03-01,22.429885864257812,1.24435555934906,6.610824108123779,7.809814929962158,10.755256652832031,8.404378890991211,22.175174713134766,5.758007049560547,20.45082664489746,0.6263441443443298,2.549605131149292,21.85104751586914,4.78059196472168,3.180436372756958,13.167939186096191,18.954092025756836,3.890803813934326,2.48937726020813,7.697066783905029,17.765731811523438,1.0658366680145264,65.73999786376953
2012-03-02,22.633562088012695,1.24435555934906,6.610824108123779,7.772977352142334,10.873709678649902,8.289669036865234,22.54759979248047,6.1443772315979,20.26328468322754,0.6263441443443298,2.5556764602661133,21.6617431640625,4.754762649536133,3.2247536182403564,13.4165678024292,18.863832473754883,3.8932368755340576,2.5595903396606445,7.827002048492432,17.765731811523438,1.1240856647491455,66.75
2012-03-05,21.97161293029785,1.1964960098266602,6.788534164428711,7.669827938079834,10.684189796447754,8.248431205749512,22.280427932739258,6.042418479919434,20.14719009399414,0.6263441443443298,2.5435352325439453,21.580610275268555,4.849850654602051,3.1908650398254395,13.440025329589844,18.863832473754883,3.9394688606262207,2.5532073974609375,7.607352256774902,17.765731811523438,1.104256510734558,65.94999694824219
2012-03-06,20.90740394592285,1.2922158241271973,6.610824108123779,7.79508113861084,10.16301155090332,8.241983413696289,22.18327522277832,6.037052154541016,20.066816329956055,0.6263441443443298,2.5253236293792725,21.12087631225586,4.6917595863342285,3.099622964859009,13.205464363098145,17.871000289916992,3.9905667304992676,2.48937726020813,7.347481727600098,17.765731811523438,1.0707937479019165,64.0199966430664
2012-03-07,20.876855850219727,1.5315141677856445,6.788534164428711,7.814237117767334,10.127472877502441,8.422419548034668,22.38567543029785,6.063883304595947,20.129329681396484,0.6457186937332153,2.5435352325439453,21.12087631225586,4.659292697906494,3.1491541862487793,13.393113136291504,18.322288513183594,3.9905667304992676,2.563845634460449,7.418636798858643,17.765731811523438,1.1141709089279175,65.11000061035156
2012-03-08,20.953229904174805,1.3400753736495972,6.788534164428711,7.9424333572387695,10.305148124694824,8.635077476501465,23.065744400024414,6.520016670227051,20.307945251464844,0.6457186937332153,2.567816972732544,21.19118881225586,4.772588729858398,3.2247536182403564,13.430644035339355,18.593061447143555,4.034366607666016,2.6149096488952637,7.452667236328125,17.765731811523438,1.1414365768432617,65.87000274658203
2012-03-09,20.932865142822266,1.4357950687408447,6.788534164428711,8.06768798828125,10.577582359313965,8.538413047790527,24.28015899658203,6.359029293060303,20.24542808532715,0.6508652567863464,2.7863550186157227,21.272321701049805,4.917612075805664,3.256037950515747,13.477547645568848,18.863832473754883,4.112231254577637,2.6617186069488525,7.33510684967041,17.765731811523438,1.116650104522705,65.63999938964844
2012-03-12,20.683359146118164,1.387934923171997,6.646366119384766,8.163468360900879,10.58350658416748,8.448197364807129,25.081674575805664,6.176575183868408,20.343666076660156,0.6508652567863464,2.6952970027923584,21.202007293701172,4.911665439605713,3.2143263816833496,13.533839225769043,19.856666564941406,4.112231254577637,2.659590005874634,7.248485088348389,17.765731811523438,1.1513513326644897,65.38999938964844
2012-03-13,21.742483139038086,1.4357950687408447,6.68190860748291,8.119261741638184,11.134297370910645,8.5448579788208,24.571619033813477,6.4573469161987305,20.58478546142578,0.6508652567863464,2.7013676166534424,21.202007293701172,5.075702667236328,3.24560809135437,13.89036750793457,19.946922302246094,4.185229301452637,2.6915059089660645,7.557853698730469,17.765731811523438,1.1934891939163208,67.30000305175781
2012-03-14,21.538803100585938,1.387934923171997,6.68190860748291,8.22093391418457,11.323816299438477,8.506192207336426,24.085853576660156,6.374911785125732,20.67409324645996,0.6448105573654175,2.689227342605591,21.63469886779785,5.0733256340026855,3.2586443424224854,13.604218482971191,19.946922302246094,4.095198631286621,2.659590005874634,7.6815996170043945,17.765731811523438,1.197206974029541,67.0999984741211
2012-03-15,21.742483139038086,1.387934923171997,6.68190860748291,8.178203582763672,11.32973861694336,8.267253875732422,23.96440887451172,6.182565689086914,19.870346069335938,0.6402696967124939,2.7013676166534424,21.396724700927734,5.025781631469727,3.2638580799102783,13.4165678024292,19.856666564941406,4.185229301452637,2.604271173477173,7.492884159088135,17.765731811523438,1.1377185583114624,66.62000274658203
