Date,VALE3.SA,KEPL3.SA,VULC3.SA,LEVE3.SA,GGBR4.SA,LREN3.SA,ALSO3.SA,DIRR3.SA,MILS3.SA,RANI3.SA,CSUD3.SA,CLSC4.SA,CMIG4.SA,ITSA4.SA,BBAS3.SA,TASA4.SA,SLCE3.SA,B3SA3.SA,PETR4.SA,SUZB3.SA,KLBN4.SA,BOVA11.SA
2014-01-02,19.512245178222656,4.017568588256836,2.2386252880096436,14.6860990524292,11.540549278259277,7.9784255027771,15.005708694458008,6.411636829376221,29.518877029418945,2.2146852016448975,1.8628692626953125,9.376970291137695,3.6485044956207275,2.9623115062713623,13.134190559387207,20.452512741088867,4.577103614807129,2.417661428451538,5.569937705993652,17.588409423828125,1.566085934638977,49.08000183105469
2014-01-03,19.09184455871582,3.9103810787200928,2.2386252880096436,14.921121597290039,11.451972961425781,8.090666770935059,15.047160148620605,6.355395317077637,30.02151870727539,2.2146852016448975,1.868937373161316,9.734691619873047,3.762437105178833,2.9724342823028564,13.27100658416748,20.831260681152344,4.597140789031982,2.440512180328369,5.486804485321045,17.588409423828125,1.5700048208236694,49.2599983215332
2014-01-06,19.108659744262695,3.797238349914551,2.2041847705841064,14.565855026245117,11.38237476348877,7.977071285247803,15.047160148620605,6.299152374267578,29.63768196105957,2.2861266136169434,1.905344843864441,9.816790580749512,3.7836341857910156,2.9926788806915283,13.073992729187012,20.831260681152344,4.608272552490234,2.378814220428467,5.526708602905273,17.588409423828125,1.5647798776626587,49.84000015258789
2014-01-07,18.63780975341797,3.9074032306671143,2.2041847705841064,14.401887893676758,11.369718551635742,8.135290145874023,14.85647964477539,6.271028995513916,29.655961990356445,2.2861266136169434,1.8810731172561646,9.793333053588867,3.656453847885132,2.9825565814971924,12.849614143371582,20.35782241821289,4.608272552490234,2.3559625148773193,5.373742580413818,17.588409423828125,1.5477997064590454,49.22999954223633
2014-01-08,18.76673698425293,3.909388542175293,2.2041847705841064,14.60411548614502,11.388701438903809,8.1204195022583,14.674093246459961,6.299152374267578,29.628541946411133,2.2861266136169434,1.8203932046890259,9.558761596679688,3.606109857559204,2.99942684173584,12.592409133911133,20.547197341918945,4.719583034515381,2.4108059406280518,5.383718013763428,17.588409423828125,1.5778417587280273,49.279998779296875
2014-01-09,18.099695205688477,3.771433115005493,2.1353039741516113,14.582253456115723,11.312776565551758,7.851311206817627,14.242986679077148,6.181042671203613,28.513591766357422,2.228972911834717,1.7900537252426147,9.224498748779297,3.5266222953796387,2.925199031829834,12.121760368347168,19.88438606262207,4.577103614807129,2.321685791015625,5.220778465270996,17.588409423828125,1.5582492351531982,48.13999938964844
2014-01-10,18.0772705078125,3.771433115005493,2.1697444915771484,14.374557495117188,11.407683372497559,7.760711193084717,14.301021575927734,6.1866679191589355,29.235567092895508,2.250406265258789,1.8325296640396118,9.27141284942627,3.608759641647339,2.911702871322632,12.55956745147705,20.35782241821289,4.441304683685303,2.321685791015625,5.310563087463379,17.588409423828125,1.6196390390396118,48.31999969482422
2014-01-13,17.959558486938477,3.736696243286133,2.1697444915771484,14.205123901367188,11.167252540588379,7.768824100494385,14.251277923583984,6.299152374267578,28.376502990722656,2.2146852016448975,1.8446650505065918,9.148263931274414,3.505425453186035,2.9083304405212402,12.42275333404541,19.97907066345215,4.5281267166137695,2.305690288543701,5.244055271148682,17.588409423828125,1.6157201528549194,48.2599983215332
2014-01-14,17.948352813720703,3.781358242034912,2.2386252880096436,13.991969108581543,10.882536888122559,7.755298614501953,14.259570121765137,6.355395317077637,27.873859405517578,2.278982639312744,1.838597297668457,9.353511810302734,3.5610671043395996,2.9285738468170166,12.816784858703613,20.35782241821289,4.454662322998047,2.3376827239990234,5.220778465270996,17.588409423828125,1.6327003240585327,48.380001068115234
2014-01-15,18.18937873840332,3.8210573196411133,2.2386252880096436,13.970102310180664,11.0407133102417,7.789107799530029,14.383925437927246,6.411636829376221,27.873859405517578,2.3218467235565186,1.8325296640396118,9.324191093444824,3.5239737033843994,2.9083304405212402,12.679973602294922,20.26313591003418,4.4524359703063965,2.3628180027008057,5.333840847015381,17.588409423828125,1.660129427909851,48.7599983215332
